city,link,city_link,track_id,crossed,nearby_count_beginning,nearby_count_whole,risky_crossing,run_red_light,crosswalk_use_or_not,gender,age,phone_using,walking_speed_mps,crossing_speed_mps,decision_delay_s,backpack,umbrella,handbag,suitcase,short_sleeved_shirt,long_sleeved_shirt,short_sleeved_outwear,long_sleeved_outwear,vest,sling,shorts,trousers,skirt,short_sleeved_dress,long_sleeved_dress,vest_dress,sling_dress,weather,daytime,police_car,arrow_board,cones,accident,crack,potholes,avg_vehicle_total,crossing_sign,avg_road_width,crosswalk,sidewalk,ambulance,army vehicle,auto rickshaw,bicycle,bus,car,garbagevan,human hauler,human,hauler,minibus,minivan,motorbike,pickup,policecar,rickshaw,scooter,suv,taxi,three wheelers -CNG-,truck,van,wheelbarrow,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini
New York,_Wyg213IZDI,New York__Wyg213IZDI,14748,True,3,3,0,0,0,male,46.0,0,0.978,1.117,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.75,0,1.94875,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,14750,True,2,3,0,0,0,male,28.0,0,1.037,1.443,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,shine,Day,0,0,0,0,0,0,3.333333333333333,0,2.0,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,14782,True,1,2,0,0,0,,,0,0.996,0.993,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.222222222222222,0,1.923333333333333,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,14932,True,1,1,0,0,0,female,33.0,0,1.651,1.728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.111111111111111,0,1.9544444444444444,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,14970,True,1,1,0,0,0,male,38.0,0,1.442,1.588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.857142857142857,0,1.9942857142857144,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15202,True,0,1,1,0,0,female,36.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.5,0,1.92375,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,1,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15208,True,1,1,1,0,0,,,0,0.134,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,6.7368421052631575,0,1.973684210526316,0,0,0,0,0,0,0,1,0,0,,,0,1,1,1,0,0,0,1,0,0,1,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15306,True,2,3,0,0,0,male,33.0,0,0.981,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.142857142857143,0,1.9692857142857143,0,1,0,0,0,0,0,1,0,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15366,True,3,3,0,0,0,female,35.0,0,1.488,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.2857142857142856,0,2.0,0,1,0,0,0,1,1,1,0,0,,,0,0,1,1,0,0,0,0,0,0,1,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15372,True,2,3,0,0,0,,,0,1.148,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.6666666666666667,0,1.9966666666666668,0,1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15393,True,4,4,0,0,0,male,39.0,0,0.584,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.5454545454545454,0,2.01,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15434,True,4,2,0,0,0,,,0,1.08,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.0,0,2.0033333333333334,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15467,True,3,3,0,0,0,male,32.0,0,1.3,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.75,0,1.985,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15469,True,2,3,0,0,0,male,31.0,0,1.144,,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.8571428571428571,0,1.944285714285714,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15475,True,3,3,0,0,0,male,34.0,1,1.14,1.239,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.75,0,1.905,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15495,True,2,2,0,0,0,male,35.0,0,0.779,0.943,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.1666666666666667,0,1.9175,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15542,True,1,1,0,0,0,male,32.0,0,0.907,0.998,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.4444444444444444,0,1.9122222222222225,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15572,True,2,2,0,0,0,,,0,0.695,1.118,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.8888888888888888,0,1.94,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15574,True,1,2,0,0,0,male,36.0,0,1.379,1.515,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.0,0,1.9385714285714288,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15622,True,2,2,0,0,0,male,30.0,1,1.11,0.946,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,2.0,0,1.9283333333333328,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15629,True,2,1,0,0,0,male,42.0,0,1.209,1.294,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.6666666666666667,0,1.933333333333333,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15663,True,4,4,0,0,0,male,43.0,1,0.147,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.8571428571428571,0,1.911428571428572,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15818,True,0,1,1,0,0,,,0,1.365,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,3.5,0,1.825,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15867,True,1,2,1,0,0,,,0,0.017,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,6.130434782608695,0,2.0039130434782613,0,0,0,0,0,0,1,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15884,True,1,1,1,0,0,female,33.0,1,1.706,1.793,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,rain,Day,0,0,0,0,0,0,7.166666666666667,0,2.05,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15885,True,1,1,1,0,0,male,32.0,0,3.405,3.997,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,7.333333333333333,0,2.066666666666667,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15942,True,0,1,1,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.428571428571429,0,1.8685714285714283,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15957,True,1,1,1,0,0,,,0,,,,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.6,0,1.834,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,15992,True,3,2,1,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.0,0,1.903333333333333,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16034,True,0,0,1,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,3.0,0,1.895,0,1,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16102,True,2,2,1,0,0,,,0,1.007,1.017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.571428571428571,0,1.817142857142857,0,1,0,0,0,0,1,1,0,0,,,0,0,1,1,0,0,0,1,0,1,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16316,True,0,0,1,0,0,,,0,1.358,1.218,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.0,0,1.925,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16477,True,1,1,1,0,0,male,28.0,0,1.72,,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.0,0,1.9,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16591,True,0,0,1,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,1,0,1.5,0,1.865,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16678,True,0,1,1,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.75,0,2.0175,0,1,0,0,0,0,1,1,0,0,,,0,1,1,0,0,0,0,1,0,1,0,0,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16690,True,0,0,1,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.666666666666667,0,1.9316666666666664,0,1,0,0,0,0,1,1,0,0,,,0,1,1,1,0,0,0,1,0,1,0,1,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16847,True,2,2,1,0,0,,,0,1.192,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,5.0,0,1.85,0,1,0,0,0,0,1,1,0,0,,,0,1,0,0,0,0,0,1,0,1,0,1,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16856,True,2,2,1,0,0,female,35.0,0,0.76,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,5.0,0,1.85,0,1,0,0,0,0,1,1,0,0,,,0,1,0,0,0,0,0,1,0,1,0,1,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16860,True,1,2,1,0,0,male,36.0,0,1.035,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,5.0,0,1.85,0,1,0,0,0,0,1,1,0,0,,,0,1,0,0,0,0,0,1,0,1,0,1,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
New York,_Wyg213IZDI,New York__Wyg213IZDI,16878,True,2,1,0,0,0,male,35.0,0,0.478,,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.857142857142857,0,1.8085714285714285,0,1,0,0,0,0,0,1,0,0,,,0,1,1,1,0,0,0,1,0,0,0,1,0,NY,United States,USA,North America,40.7127281,-74.0060152,2163.208,8804190.0,329484123.0,12.7,86.0,170.1,38.5,41.3
NewYork,m_wznfPqd0I,NewYork1_m_wznfPqd0I,3,True,2,1,1,0,0,,,0,0.059,0.059,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.7954545454545454,0,5.819047619047619,0,-1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
NewYork,8Tee4dzv0Bs,NewYork3_8Tee4dzv0Bs,1,True,2,2,1,0,0,male,44.0,0,0.116,0.096,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.7857142857142858,0,19.82214285714286,0,-1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,
NewYork,8Tee4dzv0Bs,NewYork3_8Tee4dzv0Bs,2,True,2,2,1,0,0,female,34.0,0,0.076,0.105,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.7857142857142858,0,19.82214285714286,0,-1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,
NewYork,8Tee4dzv0Bs,NewYork3_8Tee4dzv0Bs,114,True,1,1,1,0,0,male,28.0,0,0.064,0.022,24.03,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.320754716981132,0,12.560377358490566,0,-1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,4,True,1,2,1,0,0,,,0,0.034,0.043,18.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.5641025641025641,0,17.011025641025643,0,-1,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,59,True,2,2,1,0,0,,,0,0.068,0.024,31.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.979591836734694,0,13.025578231292515,0,-1,0,0,0,0,1,0,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,66,True,0,0,1,0,0,male,48.0,0,0.073,0.009,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.5909090909090909,0,16.996363636363636,0,-1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,103,True,1,1,1,0,0,female,30.0,0,0.015,0.03,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,0.7666666666666667,0,14.459,0,-1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,212,True,0,1,1,0,0,male,56.0,0,0.016,0.021,125.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,0.8421052631578947,0,14.240526315789474,0,-1,0,0,0,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,394,True,0,1,1,0,0,,,0,0.193,0.139,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,0.5714285714285714,0,11.543714285714286,0,-1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,469,True,2,2,1,0,0,male,44.0,0,0.039,0.033,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,0.9836065573770492,0,12.958606557377047,0,-1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,542,True,3,1,1,0,0,male,33.0,0,0.032,0.029,11.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.3389830508474576,0,13.83186440677966,0,-1,0,0,0,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,549,True,2,1,1,0,0,female,27.0,0,0.063,0.057,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,1.0925925925925926,0,14.366481481481484,0,-1,0,0,0,0,1,1,0,0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,588,True,1,3,1,0,0,female,36.0,0,0.072,0.035,84.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,0.6136363636363636,0,13.788181818181815,0,-1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,771,True,2,2,1,1,0,,,0,0.096,0.088,72.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.020408163265306,1,13.27816326530612,0,-1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,1,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,796,True,3,3,1,1,0,male,33.0,0,0.094,0.069,47.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,1.088235294117647,1,13.506176470588237,0,-1,0,0,0,0,0,0,0,0,,,0,0,1,1,0,1,0,0,0,0,1,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
Paris,UElofxU8Nvo,Paris1_UElofxU8Nvo,1154,True,1,1,1,0,0,female,33.0,0,0.051,0.025,3.0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,rain,Day,0,0,0,0,0,0,1.28125,0,14.982500000000002,0,-1,0,0,0,0,1,1,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,,France,FRA,Europe,48.8588897,2.320041022,934.168,2138551.0,67391582.0,5.1,99.0,171.5,42.4,31.5
